"cid","name","address","city","state","zip","latitude","longitude"
16,"LAFAYETTE SURGICAL SPECIALTY HOSPITAL","1101 KALISTE SALOOM ROAD","LAFAYETTE","LA",70505,"30.17532611400000","-92.0266102799999"
9,"PRISMA HEALTH TUOMEY HOSPITAL","129 N WASHINGTON ST","SUMTER","SC",29150,"33.92361131900000","-80.3427210519999"
4,"ALLENMORE HOSPITAL","1901 S. UNION AVE","TACOMA","WA",98411,"47.24164647900010","-122.4810545850000"
4,"ST. CLARE HOSPITAL","11315 BRIDGEPORT WAY SW","TACOMA","WA",98499,"47.15431000000010","-122.5020400000000"
9,"ANMED HEALTH MEDICAL CENTER","800 N FANT ST","ANDERSON","SC",29621,"34.51148423900000","-82.6464867509999"
19,"VA MEDICAL CENTER - UNIVERSITY DRIVE CAMPUS","UNIVERSITY DR, C","PITTSBURGH","PA",15240,"40.44677924300000","-79.9617243890000"
19,"FAIRVIEW HOSPITAL","18101 LORAIN AVENUE","CLEVELAND","OH",44111,"41.45054207700010","-81.8234252789999"
18,"CHILDREN'S HOSPITAL COLORADO AT MEMORIAL HOSPITAL CENTRAL","1400 EAST BOULDER STREET","COLORADO SPRINGS","CO",80909,"38.83979975100000","-104.7994774060000"
19,"UNIONTOWN HOSPITAL","500 WEST BERKELEY STREET","UNIONTOWN","PA",15401,"39.90180900100010","-79.7380829990000"
19,"UHHS RICHMOND HEIGHTS HOSPITAL","27100 CHARDON ROAD","RICHMOND HEIGHTS","OH",44143,"41.58075212900010","-81.4889102339999"
9,"CITADEL INFIRMARY","171 MOULTRIE ST","CHARLESTON","SC",29409,"32.79572126700000","-79.9596734270000"
19,"ST VINCENT CHARITY MEDICAL CENTER","2351 EAST 22ND STREET","CLEVELAND","OH",44115,"41.49585053800010","-81.6731148549999"
19,"UHHS BEDFORD MEDICAL CENTER","44 BLAINE AVENUE","BEDFORD","OH",44146,"41.39514386600010","-81.5340722050000"
19,"MCLEOD MEDICAL CENTER-DILLON","301 E JACKSON ST","DILLON","SC",29536,"34.42171059100010","-79.3655324370000"
19,"MCLEOD MEDICAL CENTER-DARLINGTON","701 CASHUA FERRY RD","DARLINGTON","SC",29532,"34.31333050100010","-79.8398029539999"
9,"LEE CORRECTIONAL INSTITUTION INFIRMARY","1204 E CHURCH ST","BISHOPVILLE","SC",29010,"34.19890123800010","-80.2259739270000"
9,"ALLENDALE COUNTY HOSPITAL","1787 ALLENDALE FAIRFAX HWY","FAIRFAX","SC",29827,"32.96554312400010","-81.2479563310000"
9,"TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","N CHARLESTON","SC",29406,"32.97596249500000","-80.0730751089999"
9,"PROVIDENCE HOSPITAL NORTHEAST","120 GATEWAY CORPORATE BLVD","COLUMBIA","SC",29203,"34.10416788600000","-80.9586357699999"
9,"CORRECT CARE OF SOUTH CAROLINA","7901 FARROW RD","COLUMBIA","SC",29203,"34.07560987000010","-80.9796001440000"
9,"KIRKLAND CORRECTIONAL INSTITUTION INFIRMARY","4344 BROAD RIVER RD","COLUMBIA","SC",29210,"34.07374411700000","-81.0982224500000"
9,"NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD ST","NEWBERRY","SC",29108,"34.29042835200000","-81.6064234180000"
19,"SPARTANBURG HOSPITAL FOR RESTORATIVE CARE","389 SERPENTINE DR","SPARTANBURG","SC",29303,"34.96619278000000","-81.9360638610000"
9,"RALPH H JOHNSON VETERANS AFFAIRS MEDICAL CENTER","109 BEE ST","CHARLESTON","SC",29401,"32.78417400500010","-79.9540055940000"
9,"SPRINGBROOK BEHAVIORAL HEALTH SYSTEM","1 HAVENWOOD LN","TRAVELERS REST","SC",29690,"34.96407110200000","-82.4547324740000"
9,"LIGHTHOUSE CARE CENTER OF CONWAY ACUTE CARE","152 WACCAMAW MEDICAL PARK DR","CONWAY","SC",29526,"33.78691249700010","-78.9978476109999"
19,"MUSC HEALTH FLORENCE REHABILITATION CENTER","121 E CEDAR ST","FLORENCE","SC",29506,"34.18901701700000","-79.7643955830000"
9,"PRISMA HEALTH BAPTIST PARKRIDGE","400 PALMETTO HEALTH PKWY","COLUMBIA","SC",29212,"34.08743791500010","-81.1600896259999"
9,"PATRICK B HARRIS PSYCHIATRIC HOSPITAL","130 HWY 252","ANDERSON","SC",29621,"34.47776731100000","-82.5673575719999"
9,"G WERBER BRYAN PSYCHIATRIC HOSPITAL","220 FAISON DR","COLUMBIA","SC",29203,"34.08586315900000","-80.9828722010000"
9,"GILLIAM PSYCHIATRIC HOSPITAL","4344 BROAD RIVER RD","COLUMBIA","SC",29210,"34.07012634000010","-81.0985722309999"
9,"WILLIAM J MCCORD ADOLESCENT TREATMENT FACILITY","910 COOK RD","ORANGEBURG","SC",29118,"33.53587078400010","-80.8222062550000"
16,"HAYWOOD PARK COMMUNITY HOSPITAL","2545 NORTH WASHINGTON AVENUE","BROWNSVILLE","TN",38012,"35.61057224400000","-89.2429765649999"
19,"CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL","3300 RIVERMONT AVENUE","LYNCHBURG","VA",24503,"37.43789546400010","-79.1878423250000"
9,"WILLIAM S HALL PSYCHIATRIC INSTITUTE","220 FAISON DR","COLUMBIA","SC",29203,"34.07925336300010","-80.9804776980000"
19,"SPARTANBURG REHABILITATION INSTITUTE","160 HAROLD FLEMING CT","SPARTANBURG","SC",29303,"34.98965743100010","-81.9424602340000"
19,"WOMEN'S CENTER OF CAROLINAS HOSPITAL SYSTEM","1590 FREEDOM BLVD","FLORENCE","SC",29505,"34.16141993000010","-79.7531218139999"
9,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CHARLESTON","9181 MEDCOM ST","NORTH CHARLESTON","SC",29406,"32.97579931900000","-80.0699784310000"
19,"CARILION STONEWALL JACKSON HOSPITAL","1 HEALTH CIRCLE","LEXINGTON","VA",24450,"37.77851707000010","-79.4409549610000"
6,"MERCY MEMORIAL HOSPITAL","904 SCIOTO STREET","URBANA","OH",43078,"40.10852195600010","-83.7299200799999"
8,"COOK CHILDREN'S NORTHEAST HOSPITAL","6316 PRECINCT LINE ROAD","HURST","TX",76054,"32.86322982600010","-97.1854156799999"
8,"TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN","2222 WELBORN STREET","DALLAS","TX",75219,"32.80197690000010","-96.8143133100000"
8,"CHILDRENS MEDICAL CENTER PLANO","7601 PRESTON ROAD","PLANO","TX",75024,"33.07853049200000","-96.8004449670000"
19,"SENTARA CAREPLEX HOSPITAL","3000 COLISEUM DRIVE","HAMPTON","VA",23666,"37.05729222500000","-76.3903335600000"
19,"BATH COUNTY COMMUNITY HOSPITAL","106 PARK LANE","HOT SPRINGS","VA",24445,"37.99290719900010","-79.8320306130000"
4,"FERRY COUNTY MEMORIAL HOSPITAL","36 NORTH KLONDIKE ROAD","REPUBLIC","WA",99166,"48.65304137400010","-118.7314009120000"
4,"LAKE CHELAN COMMUNITY HOSPITAL","503 HIGHLAND AVE E","CHELAN","WA",98816,"47.84497017800000","-120.0096126300000"
16,"JENNINGS SENIOR CARE HOSPITAL","1 HOSPITAL DRIVE","JENNINGS","LA",70546,"30.23989683500000","-92.6626696190000"
19,"ST ELIZABETH BOARDMAN HEALTH CENTER","8401 MARKET STREET","BOARDMAN","OH",44512,"40.99488497600000","-80.6600284099999"
16,"BETHESDA REHABILITATION HOSPITAL","7414 SUMRALL DRIVE, SUITE C","BATON ROUGE","LA",70812,"30.51536560500010","-91.1168348950000"
4,"VA MEDICAL CENTER AND AMBULATORY CARE CLINIC","3687 VETERANS DR","FORT HARRISON","MT",59636,"46.61866261100000","-112.1017865090000"
6,"PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC","2390 ENTERPRISE DRIVE","FREMONT","OH",43420,"41.37974055500010","-83.1158806559999"
4,"CAPITAL MEDICAL CENTER","3900 CAPITAL MALL DR SW","OLYMPIA","WA",98502,"47.04273091500000","-122.9517868000000"
18,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LITTLETON","1001 WEST MINERAL AVENUE","LITTLETON","CO",80120,"39.57454183400010","-105.0000981580000"
18,"MEMORIAL HOSPITAL, THE","750 HOSPITAL LOOP","CRAIG","CO",81625,"40.51849766100000","-107.5801197350000"
18,"CASTLE ROCK ADVENTIST HOSPITAL","2350 MEADOWS BLVD","CASTLE ROCK","CO",80109,"39.40511955900010","-104.8845637470000"
18,"FOOTHILLS HOSPITAL","4747 ARAPAHOE","BOULDER","CO",80303,"40.01629753400000","-105.2362516240000"
18,"HAVEN BEHAVIORAL HOSPITAL OF SOUTHERN COLO","1008 MINNEQUA AVENUE, SUITE 6100","PUEBLO","CO",81004,"38.23376528500010","-104.6228061060000"
19,"KERNERSVILLE MEDICAL CENTER-ER","1750 KERNERSVILLE MEDICAL PKWY","KERNERSVILLE","NC",27284,"36.09096032100010","-80.0441503819999"
19,"OLD VINEYARD YOUTH SERVICES","3637 OLD VINEYARD ROAD","WINSTON-SALEM","NC",27104,"36.07833438200000","-80.3185738179999"
19,"WOMACK ARMY MEDICAL CENTER","2817 REILLY RD","FORT BRAGG","NC",28307,"35.14562623700000","-79.0021702310000"
19,"SUMMA WESTERN RESERVE HOSPITAL","1900 23RD STREET","CUYAHOGA FALLS","OH",44223,"41.13299096600010","-81.5110958470000"
19,"VA MEDICAL CENTER - DURHAM","508 FULTON ST","DURHAM","NC",27705,"36.00951207300010","-78.9388323300000"
19,"VA MEDICAL CENTER - FAYETTEVILLE","2300 RAMSEY ST","FAYETTEVILLE","NC",28301,"35.08782262100000","-78.8769558360000"
19,"TRINITY HOSPITAL TWIN CITY","819 NORTH FIRST STREET","DENNISON","OH",44621,"40.40162159400010","-81.3366861320000"
4,"CLEARWATER VALLEY HOSPITAL AND CLINICS","301 CEDAR","OROFINO","ID",83544,"46.48692915500000","-116.2597694950000"
4,"IDAHO STATE HOSPITAL NORTH","300 HOSPITAL DRIVE","OROFINO","ID",83544,"46.49175673100010","-116.2603895270000"
4,"GRITMAN MEDICAL CENTER","700 SOUTH MAIN STREET","MOSCOW","ID",83843,"46.72822645800010","-117.0005473460000"
4,"KAISER SUNNYSIDE MEDICAL CENTER","10180 SE SUNNYSIDE ROAD","CLACKAMAS","OR",97015,"45.43132035900000","-122.5604661920000"
4,"PROVIDENCE MILWAUKIE HOSPITAL","10150 SE 32ND AVENUE","MILWAUKIE","OR",97222,"45.44936637800000","-122.6275629060000"
4,"COLUMBIA MEMORIAL HOSPITAL","2111 EXCHANGE STREET","ASTORIA","OR",97103,"46.18800205500000","-123.8185922640000"
4,"PROVIDENCE SEASIDE HOSPITAL","725 S WAHANNA ROAD","SEASIDE","OR",97138,"45.98901501700000","-123.9120686700000"
4,"SHOSHONE MEDICAL CENTER","25 JACOB'S GULCH ROAD","KELLOGG","ID",83837,"47.54639826700000","-116.1306130960000"
19,"BUFFALO GENERAL MEDICAL CENTER","100 HIGH ST","BUFFALO","NY",14203,"42.90086841300010","-78.8662097609999"
4,"BENEWAH COMMUNITY HOSPITAL","229 SOUTH SEVENTH STREET","ST. MARIES","ID",83861,"47.31465952200010","-116.5675792210000"
4,"CEDAR HILLS HOSPITAL","SW EASTRIDGE STREET","PORTLAND","OR",97225,"45.50586971600010","-122.7830818660000"
13,"LITTLE FALLS HOSPITAL","140 BURWELL ST","LITTLE FALLS","NY",13365,"43.04424003700010","-74.8474931649999"
4,"MID-COLUMBIA MEDICAL CENTER","1700 E 19TH STREET","THE DALLES","OR",97015,"45.58727158800010","-121.1645195700000"
4,"WALLOWA MEMORIAL HOSPITAL","601 MEDICAL PARKWAY","ENTERPRISE","OR",97828,"45.43236525600000","-117.2844613160000"
4,"ADVENTIST MEDICAL CENTER","10123 SE MARKET STREET","PORTLAND","OR",97216,"45.51271034700010","-122.5584342410000"
19,"INDIAN PATH MEDICAL CENTER","2000 BROOKSIDE DRIVE","KINGSPORT","TN",37660,"36.55080902600000","-82.5142761410000"
4,"LEGACY EMANUEL MEDICAL CENTER","2801 N GANTENBEIN AVENUE","PORTLAND","OR",97227,"45.54328588100000","-122.6702218100000"
4,"LEGACY MOUNT HOOD MEDICAL CENTER","24800 SE STARK STREET","GRESHAM","OR",97030,"45.51678413100010","-122.4069891290000"
4,"LEGACY TRANSPLANT SERVICES","1015 NW 22ND AVENUE, W121","PORTLAND","OR",97210,"45.53018287100010","-122.6970344370000"
4,"OHSU HOSPITAL AND CLINICS","3181 SW SAM JACKSON PARK ROAD","PORTLAND","OR",97223,"45.49894630600010","-122.6859711610000"
4,"ADVENTIST HEALTH TILLAMOOK","1000 THIRD STREET","TILLAMOOK","OR",97141,"45.45661089700010","-123.8543314590000"
4,"GOOD SHEPHERD MEDICAL CENTER","610 NW 11TH STREET","HERMISTON","OR",97838,"45.84711898700000","-119.3085124870000"
4,"SYRINGA HOSPITAL & CLINICS","607 WEST MAIN","GRANGEVILLE","ID",83530,"45.92706835800000","-116.1272165910000"
4,"BONNER GENERAL HOSPITAL","520 NORTH THIRD AVENUE","SANDPOINT","ID",83864,"48.27759579300000","-116.5494067830000"
4,"PROVIDENCE NEWBERG MEDICAL CENTER","1001 PROVIDENCE DRIVE","NEWBERG","OR",97132,"45.30834926600010","-122.9359173280000"
4,"PIONEER MEMORIAL HOSPITAL","564 E PIONEER DRIVE","HEPPNER","OR",97836,"45.35589941600010","-119.5486594380000"
4,"SANTIAM HOSPITAL","1401 N 10TH AVENUE","STAYTON","OR",97383,"44.80511025300010","-122.7847625870000"
4,"ST. LUKE'S MCCALL","1000 STATE STREET","MCCALL","ID",83638,"44.90904812900000","-116.1101393030000"
4,"CASCADE MEDICAL CENTER","402 OLD STATE HIGHWAY 1330","CASCADE","ID",83611,"44.51836987700010","-116.0493790830000"
4,"STEELE MEMORIAL MEDICAL CENTER","203 S. DAISY","SALMON","ID",83467,"45.17328967400000","-113.8917469740000"
4,"SAMARITAN NORTH LINCOLN HOSPITAL","3043 NE 28TH STREET","LINCOLN CITY","OR",97367,"44.98606093600010","-123.9951810860000"
4,"SAMARITAN PACIFIC COMMUNITIES HOSPITAL","930 SW ABBEY STREET","NEWPORT","OR",97365,"44.62939320000000","-124.0596114560000"
19,"MERCY HOSPITAL","565 ABBOTT RD","BUFFALO","NY",14220,"42.84750143200010","-78.8119710349999"
13,"MARGARETVILLE MEMORIAL HOSPITAL","42084 STATE HIGHWAY 28","MARGARETVILLE","NY",12455,"42.14665355800000","-74.6420692679999"
19,"KENMORE MERCY HOSPITAL","2950 ELMWOOD AVE","BUFFALO","NY",14217,"42.97759544500010","-78.8801177719999"
19,"ROSWELL PARK CANCER INSTITUTE","666 ELM STR","BUFFALO","NY",14263,"42.89920509700000","-78.8648869469999"
13,"THE UNIVERSITY OF VERMONT HEALTH NETWORK ELIZABETHTOWN MOSES LUDINGTON HOSPITAL","1019 WICKER ST","TICONDEROGA","NY",12883,"43.84952513400000","-73.4370239930000"
13,"ADIRONDACK MEDICAL CENTER","2233 STATE ROUTE 86","SARANAC LAKE","NY",12983,"44.34504103600010","-74.1431367609999"
13,"RIVER HOSPITAL","4 FULLER ST","ALEXANDRIA BAY","NY",13607,"44.33770876600000","-75.9205080519999"
13,"COMMUNITY MEMORIAL HOSPITAL","150 BROAD ST","HAMILTON","NY",13346,"42.81343508600000","-75.5434049639999"
13,"HIGHLAND HOSPITAL","1000 SOUTH AVE","ROCHESTER","NY",14620,"43.13529120400010","-77.6059964500000"
13,"CARTHAGE AREA HOSPITAL","1001 WEST ST","CARTHAGE","NY",13618,"43.98725597000000","-75.5940913080000"
13,"SOUTH NASSAU COMMUNITIES HOSPITAL OFF CAMPUS EMERGENCY DEPT","455 E BAY DR","LONG BEACH","NY",11561,"40.59454658700000","-73.6522284890000"
13,"LONG ISLAND JEWISH VALLEY STREAM","900 FRANKLIN AVE","VALLEY STREAM","NY",11580,"40.68112750400010","-73.6862991990000"
13,"ST. JOSEPH HOSPITAL","4295 HEMPSTEAD TURNPIKE","BETHPAGE","NY",11714,"40.72677129000000","-73.4787181949999"
13,"MERCY MEDICAL CENTER","1000 N VILLAGE AVE","ROCKVILLE CENTRE","NY",11530,"40.68851303100010","-73.6316038099999"
13,"SAINT FRANCIS HOSPITAL","100 PORT WASHINGTON BLVD","ROSLYN","NY",11548,"40.80475473200000","-73.6705896829999"
13,"ROME MEMORIAL HOSPITAL","1500 N JAMES ST","ROME","NY",13440,"43.22913433000010","-75.4423549919999"
13,"ST. ELIZABETH MEDICAL CENTER","2209 GENESEE ST","UTICA","NY",13501,"43.08217143300000","-75.2661120320000"
13,"UPSTATE UNIVERSITY HOSPITAL - COMMUNITY CAMPUS","4900 BROAD RD","SYRACUSE","NY",13215,"43.00803766700010","-76.1679021820000"
13,"GENEVA GENERAL HOSPITAL","196-198 NORTH ST","GENEVA","NY",14456,"42.87646048100000","-76.9877683700000"
13,"FF THOMPSON HOSPITAL","350 PARRISH STREET","CANANDAIGUA","NY",14424,"42.87601495800000","-77.2902443039999"
13,"ST ANTHONY COMMUNITY HOSPITAL","15 MAPLE AVE","WARWICK","NY",10990,"41.26136292100010","-74.3574621490000"
13,"BON SECOURS COMMUNITY HOSPITAL","160 E MAIN ST","PORT JERVIS","NY",12771,"41.36763570000010","-74.6815971860000"
19,"TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER","923 EAST CENTRAL AVENUE","LAFOLLETTE","TN",37766,"36.38887104200010","-84.1114697770000"
12,"AVERA WESKOTA MEMORIAL MEDICAL CENTER","604 1ST STREET NORTHEAST","WESSINGTON SPRINGS","SD",57382,"44.08108633100010","-98.5637422130000"
12,"SAINT MICHAELS HOSPITAL","410 WEST 16TH AVENUE","TYNDALL","SD",57066,"42.99157078000010","-97.8675251010000"
18,"LOVELACE MEDICAL CENTER","601 DOCTOR MARTIN LUTHER KING JUNIOR AVENUE NORTHEAST","ALBUQUERQUE","NM",87102,"35.08612030200000","-106.6396904140000"
4,"SWEDISH MEDICAL CENTER - ISSAQUAH CAMPUS","751 NE BLAKELY DR","ISSAQUAH","WA",98029,"47.53614823500000","-122.0218089460000"
18,"PHS INDIAN HOSPITAL AT RAPID CITY SIOUX SAN","3200 CANYON LAKE DRIVE","RAPID CITY","SD",57702,"44.07420251700010","-103.2716883500000"
16,"MARSHALL MEDICAL CENTER","1080 NORTH ELLINGTON PARKWAY","LEWISBURG","TN",37091,"35.46504748700000","-86.7854901550000"
4,"CHILD STUDY AND TREATMENT CENTER","8805 STEILACOOM BOULEVARD SW","LAKEWOOD","WA",98498,"47.18095642800010","-122.5644310360000"
13,"PUTNAM HOSPITAL CENTER","670 STONELEIGH AVE","CARMEL","NY",10512,"41.38262712200000","-73.6629757140000"
13,"SAMARITAN HOSPITAL ST MARY'S","1300 MASSACHUSETTS AVE","TROY","NY",12180,"42.74272050700010","-73.6764239669999"
12,"KEYSTONE TREATMENT CENTER","1010 EAST 2ND STREET","CANTON","SD",57013,"43.30398568800010","-96.5799967839999"
19,"HARLAN ARH HOSPITAL","81 BALL PARK ROAD","HARLAN","KY",40831,"36.80945517100000","-83.3135983939999"
13,"SUMMIT PARK HOSPITAL & NURSING CARE CENTER","50 SANATORIUM ROAD","POMONA","NY",10970,"41.15907556600010","-74.0380618400000"
6,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKEVIEW","134 HEARTLAND DRIVE","ELIZABETHTOWN","KY",42701,"37.71463556400000","-85.8750721709999"
13,"CLAXTON-HEPBURN MEDICAL CENTER","214 KING ST","OGDENSBURG","NY",13669,"44.69159065300000","-75.4998877799999"
13,"GOUVERNEUR HOSPITAL","77 W BARNEY ST","GOUVERNEUR","NY",13642,"44.33752534800000","-75.4748487250000"
12,"SELECT SPECIALTY HOSPITAL","800 EAST 21ST STREET","SIOUX FALLS","SD",57105,"43.53423364800010","-96.7143239050000"
13,"CLIFTON-FINE HOSPITAL","1014 OSWEGATCHIE TRAIL","STAR LAKE","NY",13690,"44.16240704000010","-75.0563040219999"
13,"SUNNYVIEW REHABILITATION HOSPITAL","1270 BELMONT AVE","SCHENECTADY","NY",12308,"42.82017141800000","-73.9163125009999"
13,"COBLESKILL REGIONAL HOSPITAL","178 GRANDVIEW DR","COBLESKILL","NY",12043,"42.68692950100010","-74.4817986620000"
13,"SCHUYLER HOSPITAL","220 STEUBEN ST","MONTOUR FALLS","NY",14865,"42.35245875400010","-76.8599705850000"
19,"MEDSTAR HARBOR HOSPITAL","3001 S HANOVER STREET","BALTIMORE","MD",21225,"39.25216382700010","-76.6141732460000"
19,"LEVINDALE HEBREW GERIATRIC CENTER & HOSPITAL","2434 W BELVEDERE AVENUE","BALTIMORE","MD",21215,"39.35458059600010","-76.6646541140000"
19,"MOUNT WASHINGTON PEDIATRIC HOSPITAL","1708 W ROGERS AVE","BALTIMORE","MD",21209,"39.36316127500000","-76.6537091370000"
13,"WENTWORTH-DOUGLASS HOSPITAL","789 CENTRAL AVENUE","DOVER","NH",3820,"43.21322697400010","-70.8741076379999"
13,"MONADNOCK COMMUNITY HOSPITAL","452 OLD STREET ROAD","PETERBOROUGH","NH",3458,"42.89308942200010","-71.9406827540000"
13,"NEW LONDON HOSPITAL","273 COUNTY ROAD","NEW LONDON","NH",3257,"43.42063767500010","-72.0000476600000"
6,"SAINT JOSEPH EAST","150 N EAGLE CREEK DRIVE","LEXINGTON","KY",40509,"37.99942009500010","-84.4391549950000"
13,"HEALTHALLIANCE HOSPITAL - MARY'S AVENUE CAMPSU","105 MARY'S AVENUE","KINGSTON","NY",12401,"41.92149415700000","-73.9996871220000"
13,"WHITE PLAINS HOSPITAL CENTER","41 E POST RD","WHITE PLAINS","NY",10601,"41.02559431000000","-73.7693050980000"
13,"NEW YORK-PRESBYTERIAN/LAWRENCE HOSPITAL","55 PALMER AVE","BRONXVILLE","NY",10708,"40.94209087100010","-73.8365642030000"
16,"JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE","MAYFIELD","KY",42066,"36.75920899200000","-88.6512590800000"
13,"SOLDIERS AND SAILORS MEMORIAL HOSPITAL","418 N MAIN ST","PENN YAN","NY",14527,"42.67140066600010","-77.0611995750000"
13,"BRONX-LEBANON HOSPITAL CENTER - FULTON DIVISION","1276 FULTON AVE","BRONX","NY",10456,"40.83171478900000","-73.9040569840000"
19,"WESTERN MARYLAND CENTER","1500 PENNSYLVANIA AVE","HAGERSTOWN","MD",21742,"39.66559677800010","-77.7174826190000"
13,"WYOMING COUNTY COMMUNITY HOSPITAL","400 N MAIN ST","WARSAW","NY",14550,"42.75430003500000","-78.1310725040000"
13,"WYCKOFF HEIGHTS MEDICAL CENTER","374 STOCKHOLM ST","BROOKLYN","NY",11237,"40.70396404100010","-73.9177636969999"
13,"LENOX HILL HOSPITAL","100 E 77TH ST","NEW YORK","NY",10021,"40.77370268100000","-73.9608907720000"
13,"RICHMOND UNIVERSITY MEDICAL CENTER - BAYLEY SETON CAMPUS","75 VANDERBILT AVE","STATEN ISLAND","NY",10304,"40.62242782200010","-74.0753545950000"
13,"FLUSHING HOSPITAL MEDICAL CENTER","45TH AVE & PARSONS BLVD","FLUSHING","NY",11355,"40.75540992300010","-73.8164655180000"
13,"ST. JOHN'S EPISCOPAL HOSPITAL-SOUTH SHORE","327 BEACH 19TH ST","FAR ROCKAWAY","NY",11691,"40.59870798400000","-73.7535506160000"
6,"VETERANS AFFAIRS ILLIANA HEALTH CARE SYSTEM","1900 E. MAIN","DANVILLE","IL",61832,"40.12327171300010","-87.5869531310000"
6,"TRISTAR GREENVIEW REGIONAL HOSPITAL","1801 ASHLEY CIRCLE","BOWLING GREEN","KY",42102,"36.96503761600010","-86.4359797719999"
6,"RIVENDELL BEHAVIORAL HEALTH SERVICES","1035 PORTER PIKE RD","BOWLING GREEN","KY",42103,"36.99707200800000","-86.3831369540000"
13,"BRONX-LEBANON HOSPITAL CENTER - CONCOURSE DIVISION","1650 GRAND CONCOURSE","BRONX","NY",10457,"40.84349255000010","-73.9111469450000"
13,"ELLIS HOSPITAL","1101 NOTT STREET","SCHENECTADY","NY",12308,"42.81985761600000","-73.9173180910000"
19,"MERCY HOSPITAL - MERCY HOSPITAL ORCHARD PARK DIVISION","3669 SOUTHWESTERN BLVD","ORCHARD PARK","NY",14127,"42.78054509300010","-78.7725727879999"
19,"WHITESBURG ARH HOSPITAL","240 HOSPITAL ROAD","WHITESBURG","KY",41858,"37.11292722100010","-82.8125217930000"
13,"NEW YORK PRESBYTERIAN HOSPITAL - ALLEN HOSPITAL","5141 BROADWAY","NEW YORK","NY",10034,"40.87327523700000","-73.9130503260000"
13,"NEW YORK-PRESBYTERIAN HUDSON VALLEY HOSPITAL","1980 CROMPOND ROAD","CORTLANDT MANOR","NY",10567,"41.29246466000010","-73.8926009880000"
13,"NICHOLAS H NOYES MEMORIAL HOSPITAL","111 CLARA BARTON STREET","DANSVILLE","NY",14437,"42.55302525400000","-77.6977707839999"
13,"NORTHERN DUTCHESS HOSPITAL","6511 SPRINGBROOK AVENUE","RHINEBECK","NY",12572,"41.93547003800010","-73.9131958270000"
13,"OSWEGO HOSPITAL - ALVIN L KRAKAU COMM MTL HEALTH CENTER DIV","74 BUNNER STREET","OSWEGO","NY",13126,"43.44856199900000","-76.4899168570000"
13,"ROCKEFELLER UNIVERSITY HOSPITAL","1230 YORK AVENUE","NEW YORK","NY",10021,"40.76304744400010","-73.9546231720000"
6,"THOMAS H BOYD MEMORIAL HOSPITAL","800 SCHOOL ST","CARROLLTON","IL",62016,"39.29680259300010","-90.4127640080000"
6,"MARION HOSPITAL CORPORATION HEARTLAND REGIONAL MEDICAL CENTER","3333 W DE YOUNG","MARION","IL",62959,"37.74284316900000","-88.9913355790000"
13,"MOUNT SINAI WEST","1000 TENTH AVENUE","NEW YORK","NY",10019,"40.76982060700000","-73.9874018990000"
13,"KESSLER INSTITUTE FOR REHABILITATION","92 BRICK ROAD","MARLTON","NJ",8053,"39.88243807000000","-74.9181387300000"
13,"NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL","170 WILLIAM STREET","NEW YORK","NY",10038,"40.71051678800010","-74.0052978259999"
13,"WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL","785 MAMARONECK AVENUE","WHITE PLAINS","NY",10605,"41.01680868100000","-73.7515054959999"
